ir,red,heart_rate,gsr,spo2,temp,cortisol
53343.0,45714.0,72.0,537.0,97.0,33.0,19.09
50490.0,44554.0,67.0,517.0,97.0,33.0,11.86
56479.0,50338.0,64.0,670.0,97.0,32.0,5.0
46406.0,54553.0,64.0,127.0,95.0,34.0,25.0
53725.0,53856.0,79.0,506.0,96.0,33.0,25.0
49027.0,41717.0,70.0,696.0,96.0,33.0,5.0
49679.0,54446.0,49.0,371.0,97.0,32.0,25.0
50459.0,46409.0,79.0,255.0,96.0,33.0,25.0
51261.0,51004.0,75.0,463.0,95.0,32.0,25.0
49419.0,43469.0,88.0,488.0,99.0,32.0,25.0
51074.0,48710.0,79.0,318.0,98.0,32.0,25.0
57891.0,49569.0,60.0,919.0,96.0,32.0,5.0
54927.0,40577.0,53.0,404.0,98.0,33.0,25.0
54346.0,51041.0,68.0,269.0,96.0,33.0,25.0
47722.0,54730.0,69.0,481.0,97.0,33.0,25.0
45554.0,47127.0,84.0,682.0,99.0,33.0,5.0
54777.0,54801.0,75.0,503.0,96.0,32.0,25.0
54380.0,47052.0,86.0,597.0,95.0,32.0,6.88
57363.0,52248.0,62.0,326.0,97.0,33.0,25.0
46980.0,36907.0,85.0,798.0,94.0,33.0,5.0
48852.0,60094.0,82.0,612.0,96.0,33.0,12.71
41803.0,55477.0,55.0,710.0,96.0,33.0,5.0
48038.0,46577.0,88.0,573.0,92.0,32.0,16.29
54983.0,38140.0,76.0,665.0,98.0,32.0,5.0
47668.0,49440.0,79.0,325.0,97.0,32.0,25.0
53202.0,40780.0,66.0,402.0,99.0,33.0,25.0
49047.0,50224.0,88.0,769.0,97.0,32.0,5.0
51620.0,50058.0,63.0,812.0,98.0,33.0,5.0
44262.0,43293.0,83.0,271.0,99.0,33.0,25.0
50426.0,53605.0,83.0,550.0,97.0,32.0,17.58
35044.0,52028.0,65.0,414.0,97.0,33.0,25.0
49066.0,52879.0,95.0,361.0,94.0,31.0,25.0
41848.0,48044.0,77.0,557.0,99.0,34.0,12.39
56030.0,40922.0,82.0,728.0,97.0,32.0,5.0
53887.0,52889.0,60.0,590.0,95.0,32.0,8.82
52333.0,46648.0,96.0,436.0,98.0,32.0,25.0
57605.0,41051.0,63.0,603.0,93.0,33.0,5.0
45255.0,54760.0,85.0,428.0,96.0,32.0,25.0
58737.0,58497.0,65.0,582.0,99.0,32.0,17.05
54661.0,47794.0,69.0,779.0,96.0,33.0,5.0
48817.0,58796.0,83.0,85.0,96.0,33.0,25.0
55678.0,48457.0,85.0,659.0,96.0,32.0,5.0
44469.0,46098.0,62.0,192.0,93.0,33.0,25.0
45877.0,44848.0,86.0,746.0,98.0,33.0,5.0
46957.0,56185.0,85.0,373.0,97.0,32.0,25.0
47355.0,44099.0,66.0,256.0,96.0,33.0,25.0
44717.0,51676.0,91.0,639.0,96.0,32.0,5.0
56115.0,45204.0,60.0,573.0,97.0,32.0,9.43
48706.0,45698.0,69.0,300.0,98.0,32.0,25.0
51763.0,53151.0,80.0,249.0,97.0,31.0,25.0
47148.0,46100.0,66.0,463.0,94.0,32.0,17.82
40897.0,45976.0,78.0,259.0,98.0,33.0,25.0
51350.0,53664.0,77.0,288.0,98.0,32.0,25.0
40439.0,55987.0,73.0,523.0,97.0,32.0,8.86
49657.0,51223.0,83.0,307.0,99.0,33.0,25.0
43158.0,44726.0,73.0,585.0,97.0,32.0,5.82
59936.0,45447.0,77.0,798.0,99.0,32.0,5.0
54557.0,48400.0,86.0,470.0,100.0,34.0,25.0
50529.0,49605.0,83.0,526.0,98.0,32.0,23.96
56319.0,43061.0,83.0,904.0,96.0,33.0,5.0
45768.0,51615.0,64.0,262.0,97.0,32.0,25.0
52717.0,48428.0,80.0,738.0,99.0,33.0,5.0
50999.0,39421.0,66.0,714.0,94.0,32.0,5.0
51320.0,43355.0,62.0,671.0,96.0,32.0,5.0
56362.0,45479.0,74.0,758.0,96.0,33.0,5.0
53662.0,47636.0,66.0,556.0,95.0,33.0,14.38
51444.0,57446.0,83.0,383.0,99.0,33.0,25.0
41726.0,49191.0,83.0,719.0,98.0,32.0,5.0
45200.0,43796.0,56.0,727.0,96.0,34.0,5.0
49386.0,49103.0,67.0,721.0,98.0,33.0,5.0
50467.0,46240.0,60.0,509.0,97.0,33.0,18.92
44349.0,49624.0,70.0,357.0,95.0,32.0,25.0
62058.0,50903.0,80.0,538.0,96.0,32.0,16.1
57582.0,54046.0,73.0,688.0,98.0,33.0,5.0
53011.0,47879.0,69.0,705.0,99.0,32.0,5.0
50360.0,56195.0,88.0,414.0,96.0,33.0,25.0
48939.0,52540.0,52.0,563.0,98.0,32.0,5.0
45240.0,44463.0,87.0,238.0,100.0,33.0,25.0
50387.0,59049.0,70.0,697.0,94.0,33.0,5.0
51289.0,49635.0,74.0,343.0,98.0,32.0,25.0
43791.0,43824.0,70.0,657.0,99.0,33.0,5.0
51671.0,56265.0,90.0,270.0,97.0,32.0,25.0
49224.0,58389.0,63.0,706.0,99.0,33.0,5.0
40461.0,47835.0,75.0,564.0,101.0,33.0,7.56
45698.0,45482.0,80.0,344.0,98.0,33.0,25.0
47932.0,47138.0,59.0,638.0,97.0,33.0,5.0
59438.0,51574.0,66.0,382.0,99.0,32.0,25.0
52783.0,54389.0,74.0,650.0,99.0,33.0,5.0
43323.0,50852.0,66.0,445.0,92.0,33.0,22.17
52430.0,48509.0,67.0,156.0,97.0,32.0,25.0
42263.0,55490.0,72.0,304.0,96.0,32.0,25.0
55413.0,46436.0,81.0,414.0,98.0,33.0,25.0
47644.0,53155.0,72.0,774.0,97.0,33.0,5.0
49532.0,46560.0,86.0,680.0,97.0,32.0,5.0
56629.0,50155.0,65.0,825.0,95.0,32.0,5.0
43564.0,47432.0,62.0,831.0,98.0,32.0,5.0
43014.0,47721.0,94.0,393.0,100.0,31.0,25.0
47082.0,46113.0,68.0,462.0,95.0,33.0,23.74
55192.0,54724.0,62.0,418.0,94.0,33.0,25.0
42403.0,44335.0,58.0,366.0,97.0,32.0,25.0
35839.0,44299.0,86.0,132.0,97.0,33.0,25.0
47744.0,58605.0,72.0,497.0,99.0,32.0,25.0
52759.0,52889.0,72.0,243.0,95.0,33.0,25.0
56001.0,36074.0,73.0,493.0,96.0,32.0,24.04
47684.0,45174.0,85.0,923.0,93.0,33.0,5.0
47943.0,38940.0,73.0,398.0,100.0,32.0,25.0
55770.0,43247.0,98.0,539.0,98.0,33.0,25.0
40651.0,32307.0,76.0,681.0,96.0,33.0,5.0
48057.0,47315.0,86.0,556.0,94.0,32.0,11.03
50952.0,42290.0,83.0,558.0,95.0,32.0,16.79
52246.0,48300.0,75.0,428.0,98.0,33.0,25.0
47451.0,39874.0,69.0,454.0,95.0,32.0,22.51
50172.0,48415.0,78.0,308.0,97.0,32.0,25.0
37558.0,45925.0,80.0,669.0,101.0,33.0,5.0
46709.0,55510.0,69.0,152.0,96.0,33.0,25.0
52268.0,55057.0,77.0,694.0,95.0,33.0,5.0
45089.0,51927.0,87.0,219.0,98.0,32.0,25.0
50295.0,46367.0,96.0,693.0,95.0,32.0,5.0
52234.0,57927.0,84.0,429.0,100.0,32.0,25.0
48287.0,40235.0,94.0,254.0,100.0,33.0,25.0
50852.0,40982.0,69.0,616.0,97.0,33.0,5.64
45186.0,47581.0,82.0,686.0,95.0,32.0,5.0
48967.0,59270.0,88.0,412.0,96.0,32.0,25.0
53051.0,46988.0,66.0,644.0,96.0,33.0,5.0
50785.0,47084.0,70.0,43.0,98.0,33.0,25.0
47067.0,40790.0,92.0,236.0,99.0,32.0,25.0
51121.0,52730.0,65.0,758.0,95.0,31.0,5.0
53573.0,52766.0,62.0,455.0,99.0,33.0,25.0
39750.0,51945.0,90.0,128.0,98.0,32.0,25.0
55795.0,44854.0,87.0,360.0,96.0,33.0,25.0
48319.0,44466.0,79.0,315.0,95.0,32.0,25.0
52127.0,41534.0,75.0,467.0,97.0,33.0,25.0
55986.0,48419.0,71.0,426.0,95.0,32.0,25.0
43142.0,42598.0,78.0,536.0,99.0,33.0,9.47
46453.0,42113.0,91.0,486.0,95.0,33.0,25.0
48557.0,45882.0,77.0,772.0,98.0,33.0,5.0
46081.0,45554.0,97.0,585.0,97.0,33.0,12.75
58675.0,45310.0,66.0,592.0,96.0,33.0,9.97
45716.0,50332.0,75.0,733.0,97.0,33.0,5.0
47222.0,48395.0,71.0,422.0,99.0,33.0,25.0
51022.0,46559.0,64.0,248.0,95.0,32.0,25.0
43989.0,48915.0,73.0,741.0,96.0,32.0,5.0
48022.0,43042.0,79.0,527.0,95.0,32.0,14.91
51587.0,48526.0,80.0,528.0,97.0,33.0,21.03
48336.0,48753.0,97.0,373.0,96.0,33.0,25.0
49533.0,40485.0,80.0,377.0,93.0,33.0,25.0
47353.0,52978.0,87.0,669.0,95.0,33.0,6.95
42428.0,43593.0,76.0,697.0,100.0,32.0,5.0
51608.0,48452.0,92.0,657.0,97.0,32.0,5.0
58775.0,53822.0,99.0,659.0,97.0,32.0,12.82
50092.0,52628.0,80.0,614.0,96.0,33.0,9.82
51126.0,48172.0,65.0,526.0,97.0,32.0,15.65
53464.0,46188.0,70.0,465.0,96.0,32.0,25.0
43653.0,52738.0,78.0,742.0,98.0,32.0,5.0
58513.0,51373.0,80.0,425.0,97.0,33.0,25.0
51012.0,44908.0,82.0,574.0,95.0,32.0,8.47
58159.0,44026.0,80.0,339.0,98.0,32.0,25.0
46335.0,37638.0,75.0,368.0,92.0,33.0,25.0
59090.0,48770.0,69.0,453.0,98.0,32.0,25.0
53876.0,47587.0,79.0,339.0,94.0,32.0,25.0
52765.0,53681.0,94.0,660.0,97.0,32.0,6.76
51170.0,49795.0,85.0,230.0,95.0,32.0,25.0
48757.0,54671.0,80.0,520.0,97.0,33.0,21.64
56003.0,44513.0,85.0,527.0,98.0,32.0,24.52
50702.0,53691.0,71.0,138.0,100.0,33.0,25.0
40165.0,45355.0,70.0,412.0,94.0,32.0,24.47
44414.0,51888.0,68.0,551.0,99.0,32.0,10.93
49071.0,40706.0,74.0,586.0,97.0,34.0,5.0
51550.0,49176.0,71.0,459.0,96.0,33.0,23.94
49717.0,38077.0,87.0,635.0,99.0,33.0,7.0
56095.0,46664.0,70.0,478.0,97.0,32.0,24.91
40244.0,50202.0,67.0,503.0,98.0,32.0,13.12
50718.0,45395.0,94.0,550.0,95.0,32.0,18.03
40910.0,42748.0,70.0,685.0,96.0,33.0,5.0
53799.0,52231.0,77.0,365.0,99.0,33.0,25.0
49528.0,47483.0,80.0,403.0,100.0,33.0,25.0
52098.0,45552.0,64.0,366.0,97.0,32.0,25.0
45681.0,48209.0,87.0,434.0,91.0,33.0,25.0
56397.0,61183.0,81.0,785.0,97.0,33.0,5.0
55209.0,53768.0,91.0,615.0,97.0,33.0,14.31
52918.0,53813.0,68.0,274.0,97.0,32.0,25.0
49352.0,50178.0,76.0,380.0,98.0,32.0,25.0
52899.0,48832.0,75.0,575.0,96.0,32.0,17.46
46466.0,36020.0,78.0,319.0,99.0,32.0,25.0
54278.0,44605.0,60.0,355.0,95.0,33.0,25.0
58247.0,45597.0,76.0,769.0,99.0,31.0,5.0
55353.0,38626.0,61.0,377.0,100.0,32.0,25.0
46352.0,42213.0,79.0,691.0,95.0,32.0,5.0
51807.0,38096.0,54.0,751.0,95.0,33.0,5.0
43534.0,47808.0,56.0,353.0,98.0,33.0,25.0
52862.0,52094.0,83.0,322.0,95.0,32.0,25.0
52253.0,53534.0,70.0,445.0,96.0,33.0,25.0
40651.0,50074.0,65.0,282.0,99.0,33.0,25.0
44191.0,43183.0,88.0,524.0,98.0,32.0,19.77
48584.0,38340.0,78.0,459.0,101.0,33.0,22.76
48496.0,39216.0,84.0,572.0,97.0,32.0,9.04
43953.0,41655.0,73.0,779.0,96.0,33.0,5.0
51945.0,43556.0,102.0,663.0,97.0,32.0,10.58
51257.0,47201.0,69.0,598.0,97.0,32.0,7.48
49029.0,42929.0,92.0,107.0,97.0,32.0,25.0
46221.0,49695.0,74.0,589.0,97.0,32.0,5.98
55244.0,46839.0,58.0,845.0,95.0,33.0,5.0
58277.0,48053.0,80.0,-102.0,98.0,32.0,25.0
47582.0,53701.0,78.0,638.0,94.0,33.0,5.0
46939.0,42099.0,64.0,468.0,96.0,32.0,22.44
52456.0,50094.0,66.0,330.0,97.0,33.0,25.0
48210.0,47930.0,75.0,660.0,92.0,33.0,5.0
49303.0,46333.0,78.0,842.0,99.0,33.0,5.0
53698.0,52426.0,50.0,655.0,93.0,32.0,5.0
40453.0,52395.0,86.0,426.0,98.0,33.0,25.0
56592.0,43268.0,70.0,311.0,94.0,33.0,25.0
50363.0,47089.0,62.0,529.0,96.0,32.0,14.72
47943.0,49406.0,84.0,675.0,98.0,32.0,5.0
49554.0,46635.0,75.0,423.0,101.0,32.0,25.0
49812.0,50925.0,87.0,442.0,97.0,32.0,25.0
41344.0,49406.0,79.0,1064.0,93.0,33.0,5.0
57475.0,57163.0,75.0,716.0,99.0,33.0,5.0
50207.0,40349.0,73.0,730.0,97.0,32.0,5.0
52215.0,47388.0,80.0,208.0,97.0,32.0,25.0
54758.0,43457.0,71.0,359.0,98.0,32.0,25.0
44894.0,51021.0,66.0,515.0,93.0,32.0,16.45
52367.0,39914.0,81.0,300.0,97.0,32.0,25.0
48662.0,49732.0,74.0,820.0,96.0,32.0,5.0
54234.0,44850.0,75.0,782.0,99.0,33.0,5.0
39364.0,44329.0,86.0,393.0,98.0,33.0,25.0
49505.0,40768.0,74.0,857.0,94.0,32.0,5.0
46986.0,45675.0,75.0,499.0,100.0,33.0,18.81
52161.0,53423.0,69.0,1018.0,98.0,32.0,5.0
52350.0,47874.0,79.0,529.0,94.0,32.0,16.79
46462.0,51138.0,78.0,615.0,97.0,33.0,5.0
46439.0,56323.0,84.0,780.0,99.0,33.0,5.0
49447.0,49319.0,69.0,756.0,95.0,32.0,5.0
45517.0,45206.0,70.0,602.0,100.0,32.0,5.57
54210.0,50336.0,83.0,472.0,94.0,32.0,25.0
48154.0,45279.0,78.0,603.0,95.0,33.0,6.57
35465.0,45478.0,66.0,337.0,95.0,33.0,25.0
48126.0,40401.0,88.0,530.0,100.0,32.0,23.52
44807.0,52631.0,58.0,278.0,96.0,32.0,25.0
41844.0,46070.0,83.0,144.0,95.0,31.0,25.0
43813.0,48910.0,62.0,510.0,98.0,33.0,10.88
50547.0,42820.0,94.0,752.0,98.0,33.0,5.0
56643.0,50180.0,60.0,685.0,98.0,33.0,5.0
51566.0,44190.0,87.0,484.0,96.0,33.0,25.0
46967.0,47291.0,74.0,849.0,98.0,32.0,5.0
52280.0,52389.0,71.0,386.0,96.0,33.0,25.0
47705.0,51954.0,77.0,116.0,100.0,33.0,25.0
46527.0,47890.0,81.0,64.0,99.0,32.0,25.0
44228.0,39159.0,66.0,264.0,99.0,32.0,25.0
41241.0,62964.0,67.0,663.0,99.0,32.0,5.0
48050.0,56729.0,81.0,373.0,98.0,33.0,25.0
50790.0,51613.0,58.0,592.0,95.0,31.0,5.0
49517.0,44234.0,69.0,829.0,98.0,33.0,5.0
47920.0,47432.0,105.0,280.0,97.0,32.0,25.0
45271.0,45283.0,65.0,596.0,100.0,33.0,5.0
53041.0,54319.0,86.0,608.0,99.0,32.0,13.53
43414.0,49313.0,69.0,328.0,98.0,33.0,25.0
53880.0,44079.0,80.0,771.0,94.0,31.0,5.0
44989.0,45646.0,82.0,442.0,97.0,32.0,25.0
46238.0,53606.0,86.0,423.0,96.0,33.0,25.0
42666.0,56000.0,73.0,922.0,98.0,33.0,5.0
47493.0,55642.0,95.0,605.0,96.0,32.0,13.07
54877.0,51785.0,69.0,685.0,96.0,33.0,5.0
52578.0,46737.0,77.0,771.0,98.0,32.0,5.0
54892.0,31792.0,77.0,370.0,96.0,32.0,25.0
52611.0,49486.0,64.0,750.0,97.0,32.0,5.0
44482.0,47991.0,72.0,400.0,94.0,33.0,25.0
48346.0,48700.0,77.0,391.0,95.0,33.0,25.0
46099.0,48269.0,71.0,446.0,98.0,34.0,25.0
56653.0,41369.0,99.0,376.0,95.0,32.0,25.0
44016.0,50787.0,67.0,664.0,99.0,33.0,5.0
54468.0,51161.0,87.0,553.0,99.0,33.0,21.27
54465.0,51412.0,84.0,402.0,96.0,32.0,25.0
59148.0,52733.0,75.0,635.0,103.0,32.0,5.46
47952.0,51020.0,66.0,445.0,99.0,32.0,23.3
53562.0,45950.0,67.0,434.0,95.0,32.0,25.0
61408.0,47646.0,70.0,510.0,98.0,33.0,25.0
46912.0,48456.0,57.0,593.0,97.0,33.0,5.0
42325.0,48538.0,65.0,578.0,95.0,33.0,5.0
40600.0,52991.0,60.0,427.0,95.0,32.0,25.0
53564.0,51218.0,88.0,669.0,99.0,32.0,5.0
40584.0,58387.0,81.0,456.0,96.0,33.0,25.0
48138.0,59032.0,83.0,369.0,97.0,32.0,25.0
52187.0,48398.0,81.0,206.0,95.0,32.0,25.0
50926.0,28817.0,77.0,697.0,96.0,32.0,5.0
52127.0,54184.0,90.0,502.0,97.0,33.0,25.0
51111.0,45298.0,69.0,542.0,98.0,32.0,13.32
56394.0,43993.0,76.0,709.0,92.0,32.0,5.0
45238.0,46008.0,82.0,405.0,97.0,33.0,25.0
46615.0,45767.0,62.0,225.0,96.0,33.0,25.0
46137.0,51061.0,106.0,514.0,100.0,32.0,25.0
54151.0,40203.0,75.0,562.0,103.0,32.0,12.65
54502.0,42611.0,76.0,447.0,96.0,33.0,25.0
52256.0,49716.0,88.0,795.0,94.0,33.0,5.0
55917.0,51115.0,84.0,3.0,97.0,32.0,25.0
44110.0,51208.0,75.0,724.0,97.0,32.0,5.0
58336.0,44065.0,76.0,658.0,101.0,32.0,5.0
57616.0,43109.0,60.0,591.0,100.0,33.0,8.85
53678.0,45467.0,69.0,-167.0,99.0,32.0,25.0
58909.0,49199.0,80.0,757.0,96.0,32.0,5.0
41717.0,55427.0,79.0,295.0,98.0,32.0,25.0
47378.0,37763.0,87.0,398.0,98.0,32.0,25.0
46323.0,46896.0,74.0,466.0,97.0,33.0,25.0
53607.0,41337.0,61.0,581.0,94.0,33.0,5.0
44749.0,39739.0,86.0,628.0,99.0,32.0,5.0
53787.0,52835.0,89.0,679.0,97.0,32.0,5.0
56853.0,50723.0,84.0,663.0,97.0,32.0,7.22
53476.0,50247.0,73.0,551.0,96.0,33.0,14.49
51419.0,52605.0,85.0,583.0,95.0,33.0,11.76
45061.0,45601.0,109.0,282.0,98.0,33.0,25.0
45766.0,45837.0,76.0,350.0,94.0,33.0,25.0
56248.0,58929.0,62.0,679.0,99.0,32.0,5.0
53897.0,46767.0,69.0,667.0,95.0,32.0,5.0
49805.0,51676.0,81.0,645.0,93.0,32.0,5.0
47910.0,48032.0,59.0,397.0,101.0,33.0,25.0
39871.0,38759.0,77.0,682.0,95.0,32.0,5.0
44646.0,37777.0,79.0,268.0,96.0,32.0,25.0
59557.0,45105.0,90.0,715.0,99.0,32.0,5.0
43598.0,53281.0,88.0,448.0,101.0,32.0,25.0
50947.0,51941.0,84.0,837.0,94.0,32.0,5.0
55037.0,52570.0,53.0,196.0,95.0,33.0,25.0
43725.0,43065.0,84.0,853.0,95.0,33.0,5.0
50924.0,56079.0,82.0,428.0,99.0,32.0,25.0
54690.0,43176.0,78.0,424.0,100.0,33.0,25.0
50062.0,49064.0,58.0,539.0,95.0,32.0,7.72
64342.0,47948.0,67.0,361.0,100.0,33.0,25.0
41657.0,47131.0,63.0,486.0,96.0,34.0,19.44
55294.0,54693.0,55.0,352.0,98.0,33.0,25.0
49136.0,44474.0,75.0,360.0,94.0,33.0,25.0
53860.0,41252.0,67.0,597.0,97.0,33.0,7.73
52207.0,48100.0,101.0,320.0,97.0,33.0,25.0
46334.0,46001.0,73.0,346.0,96.0,32.0,25.0
51145.0,64887.0,88.0,225.0,98.0,32.0,25.0
40710.0,51383.0,59.0,399.0,95.0,32.0,25.0
53016.0,45953.0,70.0,762.0,95.0,32.0,5.0
51491.0,42719.0,76.0,331.0,98.0,33.0,25.0
53193.0,38599.0,66.0,354.0,100.0,33.0,25.0
55291.0,42874.0,71.0,539.0,97.0,33.0,19.88
51838.0,48575.0,73.0,426.0,98.0,33.0,25.0
50740.0,55137.0,73.0,946.0,99.0,32.0,5.0
45595.0,53608.0,94.0,467.0,99.0,33.0,25.0
46439.0,49145.0,79.0,567.0,95.0,33.0,10.99
55934.0,46384.0,80.0,689.0,95.0,31.0,5.0
57182.0,49344.0,80.0,685.0,96.0,33.0,5.0
48809.0,45407.0,81.0,547.0,101.0,32.0,17.2
50230.0,56592.0,74.0,468.0,98.0,32.0,25.0
45477.0,47054.0,72.0,905.0,98.0,33.0,5.0
55864.0,47568.0,77.0,480.0,98.0,32.0,25.0
53327.0,36921.0,87.0,412.0,94.0,32.0,25.0
59706.0,47023.0,86.0,371.0,101.0,33.0,25.0
45608.0,52182.0,73.0,155.0,98.0,32.0,25.0
48110.0,42661.0,83.0,664.0,98.0,32.0,5.0
51157.0,44246.0,73.0,30.0,93.0,32.0,25.0
53232.0,51964.0,75.0,499.0,99.0,33.0,25.0
48922.0,40617.0,70.0,459.0,96.0,32.0,25.0
45635.0,53289.0,73.0,948.0,94.0,33.0,5.0
54407.0,45339.0,88.0,134.0,95.0,32.0,25.0
53606.0,46057.0,76.0,320.0,94.0,33.0,25.0
45419.0,42381.0,76.0,473.0,94.0,33.0,25.0
56777.0,49890.0,61.0,460.0,97.0,33.0,25.0
55851.0,60299.0,72.0,390.0,96.0,32.0,25.0
50671.0,51907.0,73.0,484.0,98.0,32.0,25.0
50398.0,43679.0,67.0,248.0,100.0,33.0,25.0
52770.0,53678.0,75.0,571.0,97.0,33.0,17.92
45691.0,46417.0,71.0,36.0,93.0,32.0,25.0
50150.0,54872.0,76.0,495.0,97.0,33.0,25.0
39238.0,52033.0,76.0,380.0,99.0,31.0,25.0
54382.0,33284.0,65.0,703.0,97.0,32.0,5.0
42193.0,42980.0,71.0,851.0,100.0,33.0,5.0
57517.0,52722.0,76.0,434.0,98.0,32.0,25.0
48349.0,48758.0,87.0,778.0,93.0,33.0,5.0
48942.0,42881.0,78.0,437.0,97.0,32.0,25.0
46861.0,44832.0,68.0,307.0,98.0,32.0,25.0
48560.0,38469.0,79.0,849.0,99.0,33.0,5.0
57093.0,47558.0,92.0,604.0,101.0,32.0,12.13
37561.0,59053.0,84.0,501.0,99.0,33.0,19.03
56385.0,52025.0,80.0,637.0,98.0,33.0,7.36
51690.0,58952.0,82.0,555.0,98.0,32.0,25.0
43965.0,52412.0,89.0,486.0,97.0,33.0,24.62
44623.0,53137.0,86.0,235.0,94.0,32.0,25.0
58382.0,57870.0,81.0,446.0,97.0,33.0,25.0
45272.0,49886.0,86.0,625.0,98.0,32.0,8.08
44233.0,47064.0,64.0,475.0,95.0,32.0,25.0
55687.0,53163.0,60.0,680.0,100.0,32.0,5.0
51693.0,55269.0,77.0,577.0,99.0,33.0,14.53
45310.0,45600.0,76.0,324.0,94.0,33.0,25.0
51083.0,44392.0,70.0,236.0,100.0,33.0,25.0
44871.0,48694.0,83.0,469.0,96.0,33.0,23.75
55504.0,52157.0,56.0,395.0,95.0,33.0,25.0
55307.0,51990.0,70.0,567.0,99.0,32.0,21.44
52660.0,40879.0,70.0,356.0,97.0,33.0,25.0
51808.0,57558.0,59.0,377.0,101.0,32.0,25.0
58806.0,44794.0,90.0,711.0,95.0,32.0,5.0
49998.0,46675.0,61.0,530.0,94.0,32.0,11.08
44091.0,43487.0,69.0,359.0,96.0,33.0,25.0
52247.0,61492.0,84.0,504.0,99.0,32.0,25.0
60430.0,49210.0,81.0,776.0,95.0,32.0,5.0
44926.0,43745.0,64.0,559.0,94.0,32.0,6.91
48193.0,52320.0,82.0,619.0,97.0,33.0,10.25
52082.0,51846.0,78.0,350.0,94.0,33.0,25.0
49730.0,47061.0,98.0,705.0,98.0,32.0,5.0
45088.0,52203.0,79.0,964.0,96.0,33.0,5.0
55609.0,43874.0,74.0,342.0,98.0,33.0,25.0
61600.0,45535.0,66.0,264.0,94.0,33.0,25.0
50981.0,37949.0,68.0,535.0,100.0,32.0,23.4
45480.0,41380.0,67.0,675.0,97.0,32.0,5.0
42255.0,57038.0,89.0,482.0,99.0,32.0,25.0
51290.0,56207.0,75.0,289.0,99.0,33.0,25.0
55519.0,48329.0,81.0,478.0,95.0,34.0,25.0
52376.0,56315.0,90.0,620.0,99.0,33.0,14.85
49988.0,47200.0,51.0,419.0,94.0,32.0,25.0
47054.0,46783.0,88.0,621.0,94.0,32.0,5.3
44539.0,48283.0,76.0,733.0,101.0,33.0,5.0
54174.0,47375.0,79.0,548.0,99.0,32.0,18.45
54569.0,46924.0,67.0,494.0,101.0,33.0,22.95
42271.0,53717.0,67.0,666.0,96.0,32.0,5.0
57949.0,48751.0,80.0,329.0,97.0,32.0,25.0
52870.0,51562.0,99.0,309.0,98.0,33.0,25.0
56998.0,53157.0,85.0,447.0,97.0,32.0,25.0
43289.0,49941.0,88.0,402.0,96.0,33.0,25.0
43171.0,43149.0,73.0,339.0,95.0,33.0,25.0
49255.0,41236.0,69.0,866.0,97.0,33.0,5.0
52514.0,48744.0,67.0,934.0,95.0,32.0,5.0
58982.0,47144.0,70.0,429.0,95.0,33.0,25.0
53530.0,48437.0,54.0,518.0,98.0,32.0,12.16
48787.0,47920.0,68.0,462.0,97.0,31.0,25.0
44868.0,60918.0,69.0,721.0,99.0,33.0,5.0
56150.0,41349.0,73.0,761.0,96.0,33.0,5.0
45176.0,38050.0,76.0,145.0,96.0,32.0,25.0
58142.0,49662.0,79.0,595.0,98.0,32.0,8.85
48578.0,46118.0,75.0,239.0,95.0,31.0,25.0
57953.0,49580.0,69.0,852.0,96.0,33.0,5.0
53395.0,50919.0,55.0,588.0,96.0,33.0,11.84
49315.0,54421.0,69.0,335.0,97.0,32.0,25.0
47403.0,40464.0,65.0,452.0,101.0,32.0,22.94
48295.0,45216.0,80.0,442.0,94.0,32.0,25.0
52142.0,50144.0,84.0,605.0,100.0,34.0,12.33
50386.0,51852.0,84.0,708.0,98.0,33.0,5.0
47031.0,58967.0,83.0,270.0,100.0,32.0,25.0
49172.0,52779.0,74.0,868.0,103.0,33.0,5.0
50393.0,47716.0,70.0,821.0,100.0,33.0,5.0
39356.0,43548.0,68.0,325.0,99.0,32.0,25.0
52291.0,45179.0,60.0,515.0,94.0,33.0,15.64
45101.0,45036.0,85.0,842.0,95.0,32.0,5.0
44233.0,51276.0,73.0,747.0,98.0,32.0,5.0
41563.0,49285.0,63.0,433.0,94.0,33.0,25.0
41031.0,41382.0,67.0,663.0,98.0,32.0,5.0
43223.0,45820.0,66.0,1099.0,93.0,32.0,5.0
46455.0,52388.0,75.0,521.0,99.0,32.0,16.64
59766.0,49758.0,86.0,373.0,96.0,32.0,25.0
47371.0,50843.0,72.0,534.0,97.0,33.0,20.13
50889.0,49915.0,52.0,549.0,96.0,33.0,14.69
52002.0,56132.0,73.0,395.0,93.0,32.0,25.0
50655.0,49180.0,73.0,588.0,99.0,32.0,11.04
49613.0,46070.0,73.0,249.0,100.0,32.0,25.0
44024.0,43421.0,69.0,367.0,96.0,33.0,25.0
57255.0,49248.0,77.0,652.0,98.0,32.0,5.0
59036.0,35796.0,76.0,149.0,96.0,32.0,25.0
41587.0,47079.0,75.0,681.0,98.0,32.0,5.0
44880.0,46971.0,79.0,98.0,99.0,32.0,25.0
48601.0,41178.0,71.0,154.0,98.0,33.0,25.0
45177.0,43359.0,70.0,400.0,100.0,32.0,25.0
52530.0,52048.0,89.0,557.0,98.0,33.0,22.47
46359.0,49154.0,81.0,765.0,97.0,32.0,5.0
60825.0,48509.0,83.0,512.0,95.0,32.0,25.0
55953.0,49532.0,87.0,451.0,96.0,33.0,25.0
